,ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling
67746,67747,Female,53,Returning,Business,Business,1464,172,168.0,1,1,4,4,1,2,4,4,4,4,5,1,3,4
67747,67748,Male,28,First-time,Business,Business,1235,0,0.0,3,3,4,3,3,5,2,2,2,2,4,3,2,5
67748,67749,Male,29,Returning,Business,Business,1188,7,11.0,5,5,3,5,5,3,5,4,5,5,5,5,5,5
67749,67750,Male,29,Returning,Business,Business,1171,0,0.0,1,3,5,4,1,3,4,5,4,4,5,1,4,4
67750,67751,Female,44,Returning,Business,Business,2657,5,0.0,4,4,4,4,4,3,5,3,3,5,3,4,3,3
67751,67752,Male,29,Returning,Business,Business,3823,30,5.0,3,3,4,5,3,3,5,4,5,5,4,3,5,5
67752,67753,Male,52,Returning,Business,Business,3845,0,5.0,2,2,2,3,2,2,3,3,3,4,2,2,2,2
67753,67754,Female,46,Returning,Business,Business,1438,42,38.0,4,4,3,3,4,1,3,1,3,1,1,1,1,1
67754,67755,Male,32,Returning,Business,Business,1171,0,0.0,2,2,3,2,2,2,2,3,2,2,3,2,2,3
67755,67756,Male,48,Returning,Business,Business,1550,0,0.0,2,2,3,4,2,3,5,4,5,3,3,2,3,3
67756,67757,Male,14,First-time,Business,Economy,1188,0,0.0,1,1,3,1,3,5,2,3,2,2,5,1,2,4
67757,67758,Female,31,Returning,Business,Economy,1242,0,0.0,5,5,2,3,5,1,3,4,3,3,4,3,3,4
67758,67759,Female,29,Returning,Business,Business,2705,5,33.0,1,2,5,4,1,5,4,3,4,4,4,1,4,4
67759,67760,Female,53,Returning,Business,Business,1438,0,30.0,5,5,3,3,5,3,3,3,1,5,3,3,3,3
67760,67761,Male,48,Returning,Business,Economy,1431,0,3.0,2,2,4,1,2,4,1,1,1,1,2,1,1,2
67761,67762,Male,54,Returning,Business,Business,3444,104,106.0,1,1,1,4,1,2,4,2,2,1,2,2,2,2
67762,67763,Female,50,Returning,Business,Economy,1126,0,0.0,2,2,1,3,2,2,2,2,4,1,2,2,2,2
67763,67764,Female,39,Returning,Business,Business,2590,0,0.0,1,3,3,4,1,4,5,4,3,5,4,1,4,4
67764,67765,Female,62,First-time,Business,Business,1464,0,2.0,4,4,4,4,4,4,5,4,5,5,5,4,5,5
67765,67766,Male,53,Returning,Business,Business,3119,0,0.0,2,4,5,5,2,1,5,2,4,2,1,2,1,1
67766,67767,Female,25,Returning,Business,Business,1188,3,0.0,1,1,4,5,1,3,5,3,5,5,4,1,5,5
67767,67768,Female,26,Returning,Business,Economy,1188,0,13.0,5,5,3,1,5,2,4,3,1,1,3,1,1,4
67768,67769,Male,27,First-time,Business,Economy,1235,13,6.0,4,4,3,4,2,1,5,3,5,5,3,4,5,3
67769,67770,Female,60,Returning,Business,Business,1126,0,0.0,1,1,4,5,1,5,4,5,4,2,5,1,5,5
67770,67771,Female,42,Returning,Business,Business,1431,0,0.0,4,4,5,5,4,5,4,5,3,5,5,4,5,5
67771,67772,Female,55,Returning,Business,Economy,1438,65,91.0,3,3,4,4,3,2,3,2,3,1,2,2,2,2
67772,67773,Female,23,First-time,Business,Economy,1431,0,0.0,2,2,3,2,3,5,1,5,1,1,5,2,1,5
67773,67774,Female,35,Returning,Business,Economy,1242,0,0.0,1,1,1,3,1,2,3,1,3,3,1,3,3,1
67774,67775,Male,28,First-time,Business,Economy,1205,30,45.0,4,4,2,4,3,2,4,3,4,4,2,4,4,2
67775,67776,Male,32,Returning,Business,Economy,1438,38,56.0,3,4,1,4,4,3,5,2,5,5,3,5,5,3
67776,67777,Male,25,Returning,Business,Business,1464,6,0.0,4,5,2,4,5,4,3,4,3,3,2,3,3,3
67777,67778,Female,44,First-time,Business,Business,1431,1,10.0,1,1,3,2,5,4,5,5,5,5,4,2,5,5
67778,67779,Male,60,Returning,Business,Business,3352,0,2.0,3,3,4,3,3,3,4,3,1,2,3,3,3,3
67779,67780,Female,57,Returning,Business,Economy,1438,7,10.0,2,2,1,3,2,1,4,1,1,4,1,1,1,1
67780,67781,Male,21,Returning,Business,Business,1464,0,0.0,5,5,4,5,5,5,5,5,5,5,4,5,5,5
67781,67782,Female,43,Returning,Business,Business,2249,13,9.0,3,5,1,3,3,3,3,3,4,3,3,3,3,3
67782,67783,Female,25,First-time,Business,Economy,1205,17,16.0,1,1,4,1,3,2,3,3,3,3,4,1,3,3
67783,67784,Male,29,Returning,Business,Economy,1235,8,0.0,2,2,4,2,2,2,2,4,2,2,3,2,2,4
67784,67785,Male,54,Returning,Business,Business,1205,0,0.0,5,5,5,4,5,4,4,5,3,5,4,5,4,4
67785,67786,Female,25,Returning,Business,Business,1431,0,15.0,5,5,1,3,5,1,3,1,3,3,2,3,3,3
67786,67787,Male,28,Returning,Business,Business,1205,0,0.0,4,4,4,5,4,4,5,5,5,5,4,4,5,4
67787,67788,Female,27,First-time,Business,Economy,1205,32,22.0,4,4,2,4,3,2,4,4,4,4,4,4,4,3
67788,67789,Female,60,Returning,Business,Business,1205,0,3.0,4,4,5,4,4,4,5,4,3,2,4,4,4,4
67789,67790,Male,27,Returning,Business,Business,1464,14,3.0,4,4,3,5,4,4,5,5,5,5,5,4,5,4
67790,67791,Female,40,Returning,Business,Economy,1242,0,0.0,3,3,1,3,3,1,4,2,4,4,3,4,4,4
67791,67792,Male,26,Returning,Business,Business,1235,105,111.0,4,4,1,1,4,3,1,2,1,1,4,1,1,3
67792,67793,Female,8,First-time,Business,Business,1313,3,0.0,4,4,5,4,1,4,5,5,5,5,5,4,5,4
67793,67794,Male,48,Returning,Business,Business,1698,0,0.0,1,2,3,2,1,4,2,3,3,4,4,4,4,4
67794,67795,Male,7,Returning,Business,Business,1438,0,0.0,5,5,4,2,5,3,2,3,2,2,4,5,2,4
67795,67796,Female,13,First-time,Business,Business,1205,9,1.0,5,0,4,0,2,3,3,2,3,3,4,0,3,4
67796,67797,Male,57,First-time,Business,Economy,1464,2,14.0,4,4,4,4,4,4,3,4,3,3,4,4,3,3
67797,67798,Female,42,First-time,Business,Business,1464,0,0.0,3,3,4,2,5,5,4,5,5,5,4,2,5,4
67798,67799,Male,49,Returning,Business,Business,1652,21,5.0,3,3,1,3,3,1,3,2,4,4,1,1,1,1
67799,67800,Female,21,Returning,Business,Business,3301,0,1.0,3,3,2,1,3,1,1,5,1,1,3,1,1,4
67800,67801,Female,48,Returning,Business,Economy,1188,0,5.0,3,3,4,4,3,2,3,2,2,2,2,2,2,2
67801,67802,Female,25,Returning,Business,Business,3154,0,0.0,2,4,3,2,2,4,2,2,2,2,4,2,2,4
67802,67803,Female,47,First-time,Business,Economy,771,9,4.0,3,3,3,3,2,3,1,2,1,1,1,3,1,3
67803,67804,Female,25,First-time,Business,Economy,1235,3,1.0,2,2,5,2,3,3,2,1,2,2,5,2,2,5
67804,67805,Female,41,Returning,Business,Business,1514,4,0.0,2,2,2,3,2,2,5,2,4,5,2,2,2,2
67805,67806,Male,68,Returning,Business,Economy,805,0,0.0,4,4,2,2,4,3,2,4,2,2,4,2,2,4
67806,67807,Male,39,Returning,Business,Economy,835,2,74.0,4,4,1,5,4,5,5,2,5,5,5,5,5,4
67807,67808,Female,56,Returning,Business,Business,1064,57,46.0,2,3,3,4,3,4,5,4,1,4,4,3,4,4
67808,67809,Female,45,Returning,Business,Economy,913,0,0.0,3,3,1,3,3,1,4,1,2,3,1,1,1,1
67809,67810,Male,38,Returning,Business,Economy,835,2,0.0,2,2,5,5,2,2,5,3,5,5,2,5,5,1
67810,67811,Male,43,Returning,Business,Economy,835,1,12.0,3,4,1,2,3,1,2,2,2,2,3,2,2,4
67811,67812,Male,56,Returning,Business,Business,3991,74,51.0,3,4,2,3,4,5,4,5,1,4,5,4,5,5
67812,67813,Female,58,Returning,Business,Business,2294,0,0.0,1,1,2,2,1,5,1,5,2,5,5,1,5,5
67813,67814,Female,36,First-time,Business,Economy,1038,3,12.0,2,2,3,2,3,1,2,2,5,5,4,2,5,4
67814,67815,Male,29,First-time,Business,Economy,1064,29,29.0,3,3,2,3,4,2,5,5,5,5,3,4,5,3
67815,67816,Female,44,Returning,Business,Economy,835,92,104.0,3,3,3,4,3,4,3,4,4,3,4,4,4,4
67816,67817,Female,36,First-time,Business,Economy,1031,7,4.0,2,2,3,2,3,2,3,2,3,3,4,2,3,4
67817,67818,Female,59,Returning,Business,Economy,835,3,0.0,4,2,3,4,4,4,5,4,3,4,4,4,4,4
67818,67819,Female,16,Returning,Business,Business,2661,2,0.0,4,4,3,4,4,4,4,5,4,4,4,4,4,3
67819,67820,Female,38,Returning,Business,Economy,771,83,89.0,3,5,2,3,5,1,3,1,3,3,4,3,3,3
67820,67821,Female,36,First-time,Business,Economy,771,12,14.0,2,2,3,2,1,4,3,3,3,3,2,2,3,2
67821,67822,Male,40,Returning,Business,Economy,1438,17,48.0,2,2,3,3,2,4,3,1,3,3,3,3,3,4
67822,67823,Female,52,Returning,Business,Economy,771,57,51.0,4,4,1,2,4,3,1,4,3,4,3,4,3,3
67823,67824,Male,38,Returning,Business,Business,1560,28,19.0,2,2,4,2,2,3,1,3,2,3,3,3,3,3
67824,67825,Male,25,First-time,Business,Economy,835,1,0.0,2,2,1,2,4,5,5,4,5,5,3,2,5,5
67825,67826,Female,74,Returning,Business,Business,3589,0,3.0,3,3,1,4,3,3,2,3,4,3,3,3,3,3
67826,67827,Female,79,Returning,Business,Business,2727,0,0.0,1,1,2,4,1,5,4,4,3,4,5,5,5,5
67827,67828,Male,17,Returning,Business,Business,3207,0,0.0,2,2,4,5,2,1,5,2,5,5,3,2,5,3
67828,67829,Male,39,First-time,Business,Economy,1038,0,0.0,2,2,3,2,3,2,3,1,3,3,4,2,3,3
67829,67830,Female,19,First-time,Business,Economy,1235,0,0.0,4,4,1,4,4,1,3,2,3,3,4,4,3,4
67830,67831,Female,54,First-time,Business,Economy,1031,0,8.0,5,5,5,5,4,5,4,3,4,4,3,5,4,1
67831,67832,Female,29,First-time,Business,Economy,1171,0,0.0,1,1,1,1,1,4,3,2,3,3,2,2,3,2
67832,67833,Female,33,Returning,Business,Business,1235,17,6.0,1,1,3,4,1,3,4,3,4,2,3,3,3,3
67833,67834,Male,55,Returning,Business,Business,3020,0,0.0,3,3,5,5,3,4,5,5,2,2,4,3,4,4
67834,67835,Male,43,First-time,Business,Economy,771,7,17.0,2,2,4,2,3,4,3,4,3,3,3,2,3,3
67835,67836,Female,57,Returning,Business,Economy,771,0,0.0,4,2,1,3,4,5,1,5,3,4,5,5,5,5
67836,67837,Female,42,Returning,Business,Economy,1205,36,43.0,3,3,4,3,3,1,3,1,2,1,1,1,1,1
67837,67838,Female,38,Returning,Personal,Economy,1313,12,32.0,5,4,3,4,2,3,2,2,2,2,5,4,2,4
67838,67839,Male,21,Returning,Personal,Economy,1242,0,0.0,4,3,5,3,4,5,3,4,3,3,4,2,3,4
67839,67840,Female,16,First-time,Personal,Economy,1242,0,0.0,5,4,5,4,2,4,1,2,4,4,4,4,4,5
67840,67841,Male,10,Returning,Personal,Economy,1235,0,0.0,5,3,1,3,1,3,3,2,3,3,4,4,3,1
67841,67842,Female,67,Returning,Personal,Economy,1235,4,0.0,0,5,5,4,1,4,5,5,4,2,4,5,4,4
67842,67843,Male,40,Returning,Personal,Economy,1235,22,7.0,2,3,4,3,3,3,2,5,5,5,3,3,5,3
67843,67844,Male,49,Returning,Personal,Economy,1235,3,0.0,4,4,3,4,4,3,4,2,4,4,5,4,4,4
67844,67845,Female,58,Returning,Personal,Economy,1464,1,0.0,5,2,4,5,4,2,4,2,3,4,2,2,2,5
67845,67846,Female,50,Returning,Personal,Economy,1171,0,0.0,5,2,4,5,3,5,5,2,5,3,5,2,5,5
67846,67847,Male,44,Returning,Personal,Economy,1188,0,0.0,5,4,1,4,4,4,3,5,2,2,3,5,2,4
67847,67848,Male,8,Returning,Personal,Economy,1464,0,3.0,4,4,4,4,4,3,2,3,2,2,5,4,2,5
67848,67849,Female,30,Returning,Personal,Economy,1171,25,22.0,5,2,4,2,5,4,4,5,5,5,5,3,5,3
67849,67850,Male,30,Returning,Personal,Economy,1464,0,0.0,4,3,4,3,5,5,3,5,3,3,5,3,3,5
67850,67851,Male,8,Returning,Personal,Economy,1235,21,23.0,3,2,2,2,4,1,3,4,3,3,4,2,3,4
67851,67852,Male,32,Returning,Personal,Economy,1438,0,0.0,4,3,3,3,1,4,2,4,2,2,5,3,2,3
67852,67853,Female,13,Returning,Personal,Economy,1205,1,0.0,1,2,1,2,4,1,1,1,1,1,4,2,1,3
67853,67854,Male,67,Returning,Personal,Economy,1188,14,6.0,3,3,1,3,1,2,1,1,5,5,4,3,5,5
67854,67855,Female,65,Returning,Personal,Economy,1235,0,0.0,1,2,3,2,4,1,4,2,3,3,1,2,1,1
67855,67856,Male,50,Returning,Personal,Economy,1438,0,0.0,5,4,3,4,4,3,2,3,2,2,4,4,2,4
67856,67857,Female,35,Returning,Personal,Economy,1235,0,19.0,4,1,5,1,3,4,4,4,4,4,5,1,4,4
67857,67858,Female,37,Returning,Personal,Economy,1171,0,0.0,5,2,3,2,2,5,4,5,4,4,5,2,4,3
67858,67859,Female,20,Returning,Personal,Economy,1235,0,8.0,3,2,4,2,1,2,3,2,3,3,2,2,3,4
67859,67860,Female,69,Returning,Personal,Economy,1431,34,34.0,1,2,3,1,1,1,1,2,3,2,1,2,1,1
67860,67861,Female,16,Returning,Personal,Economy,1126,0,0.0,4,3,4,3,1,4,2,3,4,4,4,3,4,4
67861,67862,Male,47,Returning,Personal,Economy,1171,37,39.0,4,1,3,1,2,4,3,2,3,3,5,1,3,4
67862,67863,Male,70,Returning,Personal,Economy,1205,13,6.0,3,2,2,2,3,4,2,1,2,2,4,2,2,3
67863,67864,Male,8,Returning,Personal,Economy,1438,5,0.0,5,3,5,3,3,5,5,5,5,5,5,3,5,5
67864,67865,Male,8,Returning,Personal,Economy,1235,3,0.0,5,1,5,1,3,4,1,3,1,1,4,2,1,4
67865,67866,Male,45,Returning,Personal,Economy,1431,0,4.0,5,2,4,2,4,3,2,5,2,2,5,2,2,3
67866,67867,Male,50,Returning,Personal,Economy,1235,0,0.0,5,3,5,3,4,1,3,5,4,4,3,3,4,3
67867,67868,Female,63,Returning,Personal,Economy,1438,0,0.0,4,1,3,5,5,2,4,1,5,4,2,1,2,2
67868,67869,Female,21,Returning,Personal,Economy,1235,4,9.0,5,2,5,2,3,5,2,4,2,2,4,2,2,5
67869,67870,Female,62,Returning,Personal,Economy,1188,0,6.0,3,1,4,3,2,5,2,1,2,4,5,1,5,5
67870,67871,Female,18,Returning,Personal,Economy,1464,27,31.0,4,3,5,3,5,3,1,5,1,1,5,3,1,4
67871,67872,Female,35,Returning,Personal,Economy,1235,1,1.0,4,4,5,4,4,3,3,5,3,3,5,4,3,4
67872,67873,Male,32,Returning,Personal,Economy,1205,59,36.0,4,3,5,3,4,5,4,5,4,4,5,3,4,2
67873,67874,Male,47,Returning,Personal,Economy,1464,0,0.0,5,3,5,3,3,3,5,3,5,5,5,3,5,4
67874,67875,Male,65,Returning,Personal,Economy,1171,0,0.0,3,1,4,1,4,1,3,3,3,3,4,1,3,3
67875,67876,Male,62,Returning,Personal,Economy,1235,57,50.0,3,3,1,3,3,3,2,3,4,4,4,2,4,2
67876,67877,Female,8,Returning,Personal,Economy,1188,0,0.0,2,2,2,2,3,1,2,1,2,2,4,2,2,3
67877,67878,Male,40,Returning,Personal,Economy,1242,0,0.0,4,3,3,3,2,5,2,2,4,4,5,3,4,4
67878,67879,Male,40,Returning,Personal,Economy,1188,3,12.0,4,4,4,4,3,4,4,2,4,4,4,4,4,4
67879,67880,Male,21,Returning,Personal,Economy,1431,6,17.0,4,1,5,1,3,3,1,5,2,2,5,2,2,1
67880,67881,Female,35,Returning,Personal,Economy,1205,0,0.0,2,1,2,1,4,4,5,3,5,5,4,1,5,3
67881,67882,Female,46,Returning,Personal,Economy,1205,0,0.0,3,0,3,2,3,5,2,0,4,1,5,1,5,3
67882,67883,Female,34,Returning,Personal,Economy,1242,93,89.0,5,4,4,4,5,5,2,3,2,2,4,4,2,3
67883,67884,Female,56,Returning,Personal,Economy,1464,19,18.0,4,3,5,5,4,2,5,3,4,2,2,3,2,2
67884,67885,Female,31,Returning,Personal,Economy,1205,8,0.0,1,4,3,4,4,4,5,2,4,4,3,4,4,3
67885,67886,Male,20,Returning,Personal,Economy,1464,37,68.0,5,1,4,1,4,3,1,5,1,1,5,1,1,4
67886,67887,Male,65,Returning,Personal,Economy,1235,0,0.0,5,1,3,1,1,4,4,2,4,4,4,1,4,4
67887,67888,Female,69,Returning,Personal,Economy,1235,0,0.0,3,5,3,1,1,4,2,5,2,5,4,4,4,4
67888,67889,Male,20,Returning,Personal,Economy,1205,0,0.0,2,5,2,2,3,1,1,4,1,1,4,5,1,4
67889,67890,Female,60,Returning,Personal,Economy,1171,17,4.0,5,2,3,5,2,3,4,2,5,4,3,2,3,3
67890,67891,Male,10,Returning,Personal,Economy,1126,0,0.0,3,2,1,2,3,4,1,4,1,1,4,2,1,3
67891,67892,Male,16,Returning,Personal,Economy,1431,0,0.0,5,0,4,0,1,5,1,2,1,1,4,0,1,4
67892,67893,Female,41,Returning,Personal,Economy,1188,1,0.0,1,5,2,5,3,4,1,4,1,1,3,4,1,4
67893,67894,Female,46,Returning,Personal,Economy,1205,0,0.0,1,4,4,3,3,1,3,4,2,4,1,4,1,1
67894,67895,Female,32,Returning,Personal,Economy,1235,0,0.0,1,1,2,1,2,2,3,4,3,3,1,1,3,2
67895,67896,Male,63,Returning,Personal,Economy,1171,0,0.0,4,4,4,4,3,2,5,1,5,5,3,4,5,3
67896,67897,Female,43,Returning,Personal,Economy,1235,4,1.0,4,2,1,3,4,4,4,2,2,5,4,2,4,5
67897,67898,Male,16,Returning,Personal,Economy,1235,0,0.0,4,1,1,1,1,4,3,5,3,3,3,2,3,3
67898,67899,Male,26,Returning,Personal,Economy,1464,238,255.0,4,1,5,1,1,5,5,3,5,1,3,1,5,5
67899,67900,Male,57,Returning,Personal,Economy,1438,29,31.0,1,2,3,2,2,1,1,5,1,1,2,2,1,3
67900,67901,Male,65,Returning,Personal,Economy,1235,0,0.0,5,4,5,4,1,5,5,5,5,5,4,4,5,5
67901,67902,Female,7,Returning,Personal,Economy,1188,0,0.0,4,4,5,4,5,4,1,2,1,1,4,4,1,4
67902,67903,Male,26,Returning,Personal,Economy,1171,2,0.0,5,1,4,1,4,5,5,2,5,5,5,2,5,5
67903,67904,Male,21,Returning,Personal,Economy,1171,0,0.0,4,2,3,2,2,5,4,2,4,4,4,2,4,3
67904,67905,Female,70,Returning,Personal,Economy,1235,84,70.0,5,2,1,2,4,5,2,2,5,4,5,3,5,5
67905,67906,Female,49,Returning,Personal,Economy,1242,0,0.0,5,3,4,4,3,4,4,3,5,4,4,3,4,4
67906,67907,Female,53,Returning,Personal,Economy,1188,0,0.0,5,2,5,4,2,2,5,2,5,5,2,2,2,2
67907,67908,Female,34,Returning,Personal,Economy,1205,3,0.0,4,3,3,3,3,4,5,5,5,5,4,3,5,3
67908,67909,Female,19,Returning,Personal,Economy,1171,15,22.0,4,1,5,1,3,5,1,5,1,1,5,1,1,4
67909,67910,Female,10,Returning,Personal,Economy,1464,3,0.0,4,1,2,1,3,4,1,5,1,1,3,2,1,3
67910,67911,Male,7,Returning,Personal,Economy,1464,0,0.0,3,3,2,3,4,3,1,1,4,4,3,3,4,3
67911,67912,Male,67,Returning,Personal,Economy,1313,21,13.0,5,2,4,2,3,3,3,5,3,3,5,2,3,5
67912,67913,Female,51,Returning,Personal,Economy,1235,14,6.0,4,3,4,3,3,3,3,3,3,2,3,3,3,3
67913,67914,Male,54,Returning,Personal,Economy,1205,18,20.0,4,2,3,2,3,2,2,5,2,2,4,2,2,4
67914,67915,Female,16,Returning,Personal,Economy,1464,6,0.0,5,1,4,1,1,3,5,2,2,2,4,1,2,3
67915,67916,Male,21,Returning,Personal,Economy,1235,6,0.0,5,2,5,2,5,4,1,5,1,1,4,2,1,5
67916,67917,Female,69,Returning,Personal,Economy,1188,9,18.0,5,2,5,3,1,4,4,2,5,4,4,2,4,4
67917,67918,Male,21,Returning,Personal,Economy,1235,0,0.0,5,4,5,4,4,4,2,5,4,4,5,4,4,4
67918,67919,Female,44,Returning,Personal,Economy,1235,47,34.0,5,2,1,5,4,2,4,2,5,1,2,2,2,2
67919,67920,Male,30,Returning,Personal,Economy,1205,20,16.0,1,2,2,2,3,2,5,2,5,5,3,2,5,3
67920,67921,Male,50,Returning,Personal,Economy,1235,6,4.0,4,2,5,2,5,3,4,2,4,4,4,2,4,3
67921,67922,Female,39,Returning,Personal,Economy,1171,16,14.0,5,3,4,3,3,5,4,5,4,4,5,3,4,3
67922,67923,Male,8,Returning,Personal,Economy,1464,2,0.0,4,4,3,4,4,4,1,4,1,1,5,4,1,4
67923,67924,Male,26,Returning,Personal,Economy,1235,0,12.0,4,4,3,4,2,4,1,2,5,5,5,3,5,5
67924,67925,Male,32,Returning,Personal,Economy,1205,0,0.0,3,5,4,5,2,5,5,3,5,5,3,5,5,1
67925,67926,Female,43,Returning,Personal,Economy,1431,20,17.0,5,3,4,5,1,2,4,3,5,2,2,3,2,2
67926,67927,Female,15,First-time,Personal,Economy,1235,0,0.0,3,3,1,3,4,1,5,4,5,5,3,3,5,3
67927,67928,Male,39,Returning,Personal,Economy,1431,48,50.0,5,1,3,1,1,3,5,4,2,2,4,1,2,3
67928,67929,Female,31,Returning,Personal,Economy,1464,8,9.0,2,3,1,3,4,4,5,4,2,2,4,3,2,4
67929,67930,Male,56,Returning,Personal,Economy,1464,0,0.0,4,4,3,4,1,4,4,2,4,4,4,4,4,5
67930,67931,Female,15,Returning,Personal,Economy,1188,0,0.0,4,3,5,3,2,5,1,5,5,5,5,3,5,4
67931,67932,Female,19,Returning,Personal,Economy,1171,0,0.0,5,3,5,3,3,4,4,1,4,4,1,3,4,4
67932,67933,Female,65,Returning,Personal,Economy,1464,0,0.0,4,2,5,3,3,2,5,2,5,3,2,1,2,2
67933,67934,Female,37,Returning,Personal,Economy,1188,0,0.0,2,2,4,2,3,2,2,1,2,2,4,2,2,4
67934,67935,Male,61,Returning,Personal,Economy,1205,15,21.0,2,2,3,2,3,1,3,5,3,3,3,2,3,3
67935,67936,Female,47,Returning,Personal,Economy,1205,30,35.0,5,2,4,5,1,4,5,2,4,3,4,2,4,4
67936,67937,Female,43,Returning,Personal,Economy,1205,0,0.0,4,2,2,4,3,4,4,2,2,3,4,2,4,4
67937,67938,Male,67,Returning,Personal,Economy,1235,1,0.0,1,3,3,3,2,2,1,1,1,1,1,3,1,1
67938,67939,Female,22,Returning,Personal,Economy,1235,14,0.0,0,3,3,3,1,4,4,5,3,3,4,3,3,4
67939,67940,Male,13,Returning,Personal,Economy,1235,0,0.0,4,3,3,3,2,5,4,5,3,3,4,3,3,4
67940,67941,Male,39,Returning,Personal,Economy,1235,8,6.0,1,2,4,2,2,2,2,5,2,2,2,2,2,3
67941,67942,Female,13,Returning,Personal,Economy,1171,18,15.0,5,3,3,3,4,4,3,3,3,3,4,3,3,4
67942,67943,Female,41,Returning,Personal,Economy,1205,5,23.0,2,1,4,1,4,3,3,5,3,3,3,1,3,4
67943,67944,Male,10,Returning,Personal,Economy,1235,2,0.0,5,3,5,3,2,5,1,2,1,1,4,3,1,4
67944,67945,Female,42,Returning,Personal,Economy,1205,106,89.0,4,3,2,4,4,5,4,3,3,5,5,3,5,5
67945,67946,Female,57,Returning,Personal,Economy,1171,4,0.0,5,2,4,3,3,4,5,2,5,3,4,2,4,4
67946,67947,Male,26,Returning,Personal,Economy,1235,28,17.0,5,2,4,2,2,5,1,4,1,1,4,2,1,5
67947,67948,Female,65,Returning,Personal,Economy,1235,0,0.0,4,2,3,4,1,2,4,2,3,4,2,2,2,2
67948,67949,Male,70,Returning,Personal,Economy,1235,17,0.0,3,4,1,4,3,2,5,5,1,1,4,4,1,3
67949,67950,Female,47,Returning,Personal,Economy,1235,0,0.0,5,2,4,4,3,3,4,2,5,2,3,2,3,4
67950,67951,Male,10,Returning,Personal,Economy,1235,0,0.0,5,4,3,4,1,5,1,5,1,1,5,4,1,5
67951,67952,Female,33,Returning,Personal,Economy,1235,0,0.0,4,2,4,2,3,4,5,3,5,5,4,2,5,4
67952,67953,Female,22,Returning,Business,Business,1837,0,13.0,2,2,3,4,2,5,3,5,3,3,4,2,3,4
67953,67954,Female,9,Returning,Business,Business,2590,0,0.0,4,4,4,4,4,5,4,5,4,4,4,4,4,4
67954,67955,Male,23,Returning,Business,Business,1464,0,0.0,3,3,4,5,3,4,5,3,5,5,5,3,5,4
67955,67956,Female,40,Returning,Business,Business,3861,0,0.0,2,2,4,5,2,2,4,3,5,3,2,2,2,2
67956,67957,Male,25,First-time,Business,Economy,1235,1,0.0,2,2,5,2,1,3,5,3,5,5,5,2,5,5
67957,67958,Female,22,First-time,Business,Economy,1235,0,0.0,4,4,3,4,3,3,5,5,5,5,5,4,5,5
67958,67959,Female,27,First-time,Business,Business,1235,6,2.0,3,3,5,3,2,4,2,2,2,2,5,3,2,5
67959,67960,Male,41,Returning,Business,Business,1464,4,0.0,5,5,5,5,5,4,4,4,4,2,4,5,4,4
67960,67961,Female,54,First-time,Business,Business,1205,0,0.0,5,5,5,4,2,4,5,3,5,5,4,4,5,5
67961,67962,Female,44,Returning,Business,Business,1464,17,17.0,3,5,5,5,3,4,4,4,5,3,4,3,4,4
67962,67963,Male,42,Returning,Business,Business,1438,8,26.0,1,5,5,4,1,4,4,4,5,4,4,1,4,4
67963,67964,Female,48,Returning,Business,Business,1464,0,0.0,5,2,5,5,5,4,5,4,4,2,4,5,4,4
67964,67965,Female,58,Returning,Business,Business,1235,0,38.0,2,5,5,4,2,4,5,4,5,5,4,2,4,4
67965,67966,Male,60,Returning,Business,Economy Plus,1464,0,3.0,2,2,4,3,2,4,3,3,3,3,4,3,3,4
67966,67967,Female,39,Returning,Business,Business,1438,19,24.0,1,4,4,5,4,5,4,5,5,3,5,4,5,5
67967,67968,Female,38,First-time,Business,Economy Plus,1126,20,13.0,1,1,3,1,4,2,2,3,2,2,3,2,2,4
67968,67969,Male,52,Returning,Business,Business,1235,0,5.0,2,2,5,5,2,4,4,4,4,4,4,2,4,4
67969,67970,Female,51,Returning,Business,Business,1464,0,0.0,3,4,3,5,4,5,5,5,4,4,5,4,5,5
67970,67971,Male,33,Returning,Business,Economy Plus,1431,28,19.0,2,2,1,2,2,4,2,3,2,2,2,2,2,2
67971,67972,Female,34,Returning,Business,Economy Plus,1235,1,9.0,3,3,2,2,3,1,2,3,2,2,4,2,2,3
67972,67973,Male,41,Returning,Business,Business,1752,23,19.0,3,3,3,4,3,4,4,4,4,4,4,3,4,4
67973,67974,Male,29,Returning,Business,Business,1464,0,0.0,3,3,4,2,3,3,2,3,2,2,4,3,2,5
67974,67975,Female,17,First-time,Business,Business,1242,18,11.0,0,0,4,0,3,4,4,4,4,4,5,0,4,4
67975,67976,Male,33,Returning,Business,Economy Plus,1464,27,31.0,1,1,1,4,1,3,4,2,4,4,4,4,4,4
67976,67977,Male,22,Returning,Business,Economy Plus,1431,0,0.0,1,2,4,3,1,1,3,1,3,3,4,3,3,3
67977,67978,Female,39,Returning,Business,Business,3235,11,0.0,2,2,5,5,2,5,4,4,5,2,5,2,5,5
67978,67979,Female,15,First-time,Business,Economy,1188,0,0.0,1,1,5,1,3,3,2,5,2,2,5,1,2,5
